ID,Distance,Variety,Treatment,Management
R_W5_T5_49,0.558070175,RUDAWA,5,Chemical
R_W5_T5_43,0.515964912,SALTO,5,Chemical
R_W5_T5_46,0.566666667,SALTO,5,Chemical
R_W5_T5_65,0.536140351,SALTO,5,Chemical
R_W5_T6_1,0.544385965,ATOL,6,Chemical
R_W5_T6_29,0.598245614,ATOL,6,Chemical
R_W5_T6_35,0.513684211,ATOL,6,Chemical
R_W5_T6_5,0.554210526,DESIREE,6,Chemical
R_W5_T6_25,0.552807018,DESIREE,6,Chemical
R_W5_T6_56,0.536842105,DESIREE,6,Chemical
R_W5_T6_33,0.470175439,JELLY,6,Chemical
R_W5_T6_51,0.514035088,JELLY,6,Chemical
R_W5_T6_55,0.510877193,JELLY,6,Chemical
R_W5_T6_22,0.554035088,KRAB,6,Chemical
R_W5_T6_23,0.560526316,KRAB,6,Chemical
R_W5_T6_62,0.537368421,KRAB,6,Chemical
R_W5_T6_4,0.626140351,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.539473684,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.525614035,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.579649123,RUDAWA,6,Chemical
R_W5_T6_54,0.55754386,RUDAWA,6,Chemical
R_W5_T6_61,0.54245614,RUDAWA,6,Chemical
R_W5_T6_6,0.572280702,SALTO,6,Chemical
R_W5_T6_32,0.555789474,SALTO,6,Chemical
R_W5_T6_50,0.632807018,SALTO,6,Chemical
R_W5_T2_147,0.774210526,ATOL,2,Biological
R_W5_T2_173,0.513333333,ATOL,2,Biological
R_W5_T2_196,0.488596491,ATOL,2,Biological
R_W5_T2_190,0.438596491,DESIREE,2,Biological
R_W5_T2_197,0.494561404,DESIREE,2,Biological
R_W5_T2_200,0.499649123,DESIREE,2,Biological
R_W5_T2_146,0.46245614,JELLY,2,Biological
R_W5_T2_171,0.484736842,JELLY,2,Biological
R_W5_T2_192,0.483333333,JELLY,2,Biological
R_W5_T2_193,0.466140351,KRAB,2,Biological
R_W5_T2_198,0.527894737,KRAB,2,Biological
R_W5_T2_203,0.496842105,KRAB,2,Biological
R_W5_T2_142,0.479473684,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.484210526,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.45,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.493333333,RUDAWA,2,Biological
R_W5_T2_170,0.512807018,RUDAWA,2,Biological
R_W5_T2_172,0.593684211,RUDAWA,2,Biological
R_W5_T2_145,0.502105263,SALTO,2,Biological
R_W5_T2_169,0.475789474,SALTO,2,Biological
R_W5_T2_175,0.443333333,SALTO,2,Biological
R_W5_T3_77,0.473859649,ATOL,3,Biological
R_W5_T3_125,0.471578947,ATOL,3,Biological
R_W5_T3_132,0.457368421,ATOL,3,Biological
R_W5_T3_74,0.446315789,DESIREE,3,Biological
R_W5_T3_92,0.45122807,DESIREE,3,Biological
R_W5_T3_103,0.454385965,DESIREE,3,Biological
R_W5_T3_71,0.473684211,JELLY,3,Biological
R_W5_T3_130,0.622105263,JELLY,3,Biological
R_W5_T3_133,0.483333333,JELLY,3,Biological
R_W5_T3_76,0.440350877,KRAB,3,Biological
R_W5_T3_124,0.443684211,KRAB,3,Biological
R_W5_T3_128,0.428947368,KRAB,3,Biological
R_W5_T3_98,0.489298246,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.493508772,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.468070175,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.448947368,RUDAWA,3,Biological
R_W5_T3_94,0.548421053,RUDAWA,3,Biological
R_W5_T3_129,0.429824561,RUDAWA,3,Biological
R_W5_T3_100,0.53,SALTO,3,Biological
R_W5_T3_104,0.443333333,SALTO,3,Biological
R_W5_T3_122,0.479298246,SALTO,3,Biological
R_W5_T4_87,0.578421053,ATOL,4,Chemical
R_W5_T4_91,0.563508772,ATOL,4,Chemical
R_W5_T4_139,0.568947368,ATOL,4,Chemical
R_W5_T4_81,0.534736842,DESIREE,4,Chemical
R_W5_T4_107,0.549298246,DESIREE,4,Chemical
R_W5_T4_115,0.527192982,DESIREE,4,Chemical
R_W5_T4_118,0.535614035,JELLY,4,Chemical
R_W5_T4_136,0.498947368,JELLY,4,Chemical
R_W5_T4_140,0.523508772,JELLY,4,Chemical
R_W5_T4_90,0.557192982,KRAB,4,Chemical
R_W5_T4_114,0.535438596,KRAB,4,Chemical
R_W5_T4_116,0.56,KRAB,4,Chemical
R_W5_T4_78,0.485438596,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.598596491,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.572982456,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.54,RUDAWA,4,Chemical
R_W5_T4_113,0.574385965,RUDAWA,4,Chemical
R_W5_T4_134,0.559649123,RUDAWA,4,Chemical
R_W5_T4_79,0.533684211,SALTO,4,Chemical
R_W5_T4_84,0.512631579,SALTO,4,Chemical
R_W5_T4_137,0.506842105,SALTO,4,Chemical
R_W5_T5_11,0.44877193,ATOL,5,Chemical
R_W5_T5_13,0.538596491,ATOL,5,Chemical
R_W5_T5_69,0.531578947,ATOL,5,Chemical
R_W5_T5_10,0.445964912,DESIREE,5,Chemical
R_W5_T5_12,0.441754386,DESIREE,5,Chemical
R_W5_T5_48,0.497192982,DESIREE,5,Chemical
R_W5_T5_19,0.498070175,JELLY,5,Chemical
R_W5_T5_21,0.492280702,JELLY,5,Chemical
R_W5_T5_45,0.473333333,JELLY,5,Chemical
R_W5_T5_18,0.555087719,KRAB,5,Chemical
R_W5_T5_41,0.503859649,KRAB,5,Chemical
R_W5_T5_68,0.52877193,KRAB,5,Chemical
R_W5_T5_14,0.443333333,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.473684211,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.486140351,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.47,RUDAWA,5,Chemical
R_W5_T5_20,0.547894737,RUDAWA,5,Chemical
R_W5_T5_49,0.50245614,RUDAWA,5,Chemical
R_W5_T5_43,0.466666667,SALTO,5,Chemical
R_W5_T5_46,0.526666667,SALTO,5,Chemical
R_W5_T5_65,0.502105263,SALTO,5,Chemical
R_W5_T6_1,0.532280702,ATOL,6,Chemical
R_W5_T6_29,0.547017544,ATOL,6,Chemical
R_W5_T6_35,0.495789474,ATOL,6,Chemical
R_W5_T6_5,0.512280702,DESIREE,6,Chemical
R_W5_T6_25,0.520350877,DESIREE,6,Chemical
R_W5_T6_56,0.533684211,DESIREE,6,Chemical
R_W5_T6_33,0.444736842,JELLY,6,Chemical
R_W5_T6_51,0.491578947,JELLY,6,Chemical
R_W5_T6_55,0.501754386,JELLY,6,Chemical
R_W5_T6_22,0.545964912,KRAB,6,Chemical
R_W5_T6_23,0.529473684,KRAB,6,Chemical
R_W5_T6_62,0.488421053,KRAB,6,Chemical
R_W5_T6_4,0.596315789,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.548245614,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.514035088,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.537192982,RUDAWA,6,Chemical
R_W5_T6_54,0.53245614,RUDAWA,6,Chemical
R_W5_T6_61,0.520175439,RUDAWA,6,Chemical
R_W5_T6_6,0.564035088,SALTO,6,Chemical
R_W5_T6_32,0.544210526,SALTO,6,Chemical
R_W5_T6_50,0.584385965,SALTO,6,Chemical
R_W5_T2_147,0.787719298,ATOL,2,Biological
R_W5_T2_173,0.468947368,ATOL,2,Biological
R_W5_T2_196,0.509649123,ATOL,2,Biological
R_W5_T2_190,0.437192982,DESIREE,2,Biological
R_W5_T2_197,0.494035088,DESIREE,2,Biological
R_W5_T2_200,0.498596491,DESIREE,2,Biological
R_W5_T2_146,0.445087719,JELLY,2,Biological
R_W5_T2_171,0.445438596,JELLY,2,Biological
R_W5_T2_192,0.468070175,JELLY,2,Biological
R_W5_T2_193,0.447368421,KRAB,2,Biological
R_W5_T2_198,0.533333333,KRAB,2,Biological
R_W5_T2_203,0.507719298,KRAB,2,Biological
R_W5_T2_142,0.457894737,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.472105263,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.465789474,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.50122807,RUDAWA,2,Biological
R_W5_T2_170,0.472280702,RUDAWA,2,Biological
R_W5_T2_172,0.608596491,RUDAWA,2,Biological
R_W5_T2_145,0.459649123,SALTO,2,Biological
R_W5_T2_169,0.480350877,SALTO,2,Biological
R_W5_T2_175,0.42877193,SALTO,2,Biological
R_W5_T3_77,0.462280702,ATOL,3,Biological
R_W5_T3_125,0.470175439,ATOL,3,Biological
R_W5_T3_132,0.438070175,ATOL,3,Biological
R_W5_T3_74,0.435614035,DESIREE,3,Biological
R_W5_T3_92,0.471929825,DESIREE,3,Biological
R_W5_T3_103,0.468421053,DESIREE,3,Biological
R_W5_T3_71,0.446140351,JELLY,3,Biological
R_W5_T3_130,0.651403509,JELLY,3,Biological
R_W5_T3_133,0.460175439,JELLY,3,Biological
R_W5_T3_76,0.46245614,KRAB,3,Biological
R_W5_T3_124,0.481403509,KRAB,3,Biological
R_W5_T3_128,0.443157895,KRAB,3,Biological
R_W5_T3_98,0.465087719,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.490350877,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.49877193,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.42245614,RUDAWA,3,Biological
R_W5_T3_94,0.518421053,RUDAWA,3,Biological
R_W5_T3_129,0.439824561,RUDAWA,3,Biological
R_W5_T3_100,0.516491228,SALTO,3,Biological
R_W5_T3_104,0.427894737,SALTO,3,Biological
R_W5_T3_122,0.454912281,SALTO,3,Biological
R_W5_T4_87,0.546842105,ATOL,4,Chemical
R_W5_T4_91,0.531403509,ATOL,4,Chemical
R_W5_T4_139,0.531929825,ATOL,4,Chemical
R_W5_T4_81,0.519649123,DESIREE,4,Chemical
R_W5_T4_107,0.516315789,DESIREE,4,Chemical
R_W5_T4_115,0.491929825,DESIREE,4,Chemical
R_W5_T4_118,0.515614035,JELLY,4,Chemical
R_W5_T4_136,0.454385965,JELLY,4,Chemical
R_W5_T4_140,0.515087719,JELLY,4,Chemical
R_W5_T4_90,0.525263158,KRAB,4,Chemical
R_W5_T4_114,0.514035088,KRAB,4,Chemical
R_W5_T4_116,0.535438596,KRAB,4,Chemical
R_W5_T4_78,0.441929825,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.619122807,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.564561404,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.536315789,RUDAWA,4,Chemical
R_W5_T4_113,0.55,RUDAWA,4,Chemical
R_W5_T4_134,0.516842105,RUDAWA,4,Chemical
R_W5_T4_79,0.505438596,SALTO,4,Chemical
R_W5_T4_84,0.504385965,SALTO,4,Chemical
R_W5_T4_137,0.50122807,SALTO,4,Chemical
R_W5_T5_11,0.450701754,ATOL,5,Chemical
R_W5_T5_13,0.476842105,ATOL,5,Chemical
R_W5_T5_69,0.52877193,ATOL,5,Chemical
R_W5_T5_10,0.440701754,DESIREE,5,Chemical
R_W5_T5_12,0.451578947,DESIREE,5,Chemical
R_W5_T5_48,0.472631579,DESIREE,5,Chemical
R_W5_T5_19,0.459122807,JELLY,5,Chemical
R_W5_T5_21,0.452105263,JELLY,5,Chemical
R_W5_T5_45,0.44,JELLY,5,Chemical
R_W5_T5_18,0.520877193,KRAB,5,Chemical
R_W5_T5_41,0.453333333,KRAB,5,Chemical
R_W5_T5_68,0.529824561,KRAB,5,Chemical
R_W5_T5_14,0.459649123,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.436315789,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.444912281,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.455438596,RUDAWA,5,Chemical
R_W5_T5_20,0.475964912,RUDAWA,5,Chemical
R_W5_T5_49,0.518070175,RUDAWA,5,Chemical
R_W5_T5_43,0.456315789,SALTO,5,Chemical
R_W5_T5_46,0.513508772,SALTO,5,Chemical
R_W5_T5_65,0.475438596,SALTO,5,Chemical
R_W5_T6_1,0.475263158,ATOL,6,Chemical
R_W5_T6_29,0.54,ATOL,6,Chemical
R_W5_T6_35,0.445438596,ATOL,6,Chemical
R_W5_T6_5,0.524912281,DESIREE,6,Chemical
R_W5_T6_25,0.505614035,DESIREE,6,Chemical
R_W5_T6_56,0.501403509,DESIREE,6,Chemical
R_W5_T6_33,0.437894737,JELLY,6,Chemical
R_W5_T6_51,0.468070175,JELLY,6,Chemical
R_W5_T6_55,0.477894737,JELLY,6,Chemical
R_W5_T6_22,0.508596491,KRAB,6,Chemical
R_W5_T6_23,0.505614035,KRAB,6,Chemical
R_W5_T6_62,0.491929825,KRAB,6,Chemical
R_W5_T6_4,0.622280702,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.493157895,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.475614035,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.529298246,RUDAWA,6,Chemical
R_W5_T6_54,0.503859649,RUDAWA,6,Chemical
R_W5_T6_61,0.484736842,RUDAWA,6,Chemical
R_W5_T6_6,0.490175439,SALTO,6,Chemical
R_W5_T6_32,0.525964912,SALTO,6,Chemical
R_W5_T6_50,0.59877193,SALTO,6,Chemical
R_W5_T2_147,0.803684211,ATOL,2,Biological
R_W5_T2_173,0.533333333,ATOL,2,Biological
R_W5_T2_196,0.520526316,ATOL,2,Biological
R_W5_T2_190,0.485614035,DESIREE,2,Biological
R_W5_T2_197,0.54,DESIREE,2,Biological
R_W5_T2_200,0.531052632,DESIREE,2,Biological
R_W5_T2_146,0.490526316,JELLY,2,Biological
R_W5_T2_171,0.473333333,JELLY,2,Biological
R_W5_T2_192,0.512807018,JELLY,2,Biological
R_W5_T2_193,0.446491228,KRAB,2,Biological
R_W5_T2_198,0.518947368,KRAB,2,Biological
R_W5_T2_203,0.547719298,KRAB,2,Biological
R_W5_T2_142,0.527368421,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.540526316,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.514561404,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.509473684,RUDAWA,2,Biological
R_W5_T2_170,0.528947368,RUDAWA,2,Biological
R_W5_T2_172,0.628596491,RUDAWA,2,Biological
R_W5_T2_145,0.532807018,SALTO,2,Biological
R_W5_T2_169,0.528947368,SALTO,2,Biological
R_W5_T2_175,0.506315789,SALTO,2,Biological
R_W5_T3_77,0.575263158,ATOL,3,Biological
R_W5_T3_125,0.521578947,ATOL,3,Biological
R_W5_T3_132,0.544385965,ATOL,3,Biological
R_W5_T3_74,0.54,DESIREE,3,Biological
R_W5_T3_92,0.550877193,DESIREE,3,Biological
R_W5_T3_103,0.520701754,DESIREE,3,Biological
R_W5_T3_71,0.521052632,JELLY,3,Biological
R_W5_T3_130,0.667894737,JELLY,3,Biological
R_W5_T3_133,0.566842105,JELLY,3,Biological
R_W5_T3_76,0.524210526,KRAB,3,Biological
R_W5_T3_124,0.534035088,KRAB,3,Biological
R_W5_T3_128,0.518245614,KRAB,3,Biological
R_W5_T3_98,0.556315789,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.587719298,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.514736842,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.498070175,RUDAWA,3,Biological
R_W5_T3_94,0.586491228,RUDAWA,3,Biological
R_W5_T3_129,0.497192982,RUDAWA,3,Biological
R_W5_T3_100,0.582105263,SALTO,3,Biological
R_W5_T3_104,0.494385965,SALTO,3,Biological
R_W5_T3_122,0.534561404,SALTO,3,Biological
R_W5_T4_87,0.624385965,ATOL,4,Chemical
R_W5_T4_91,0.617017544,ATOL,4,Chemical
R_W5_T4_139,0.609298246,ATOL,4,Chemical
R_W5_T4_81,0.630526316,DESIREE,4,Chemical
R_W5_T4_107,0.614210526,DESIREE,4,Chemical
R_W5_T4_115,0.587017544,DESIREE,4,Chemical
R_W5_T4_118,0.599122807,JELLY,4,Chemical
R_W5_T4_136,0.537894737,JELLY,4,Chemical
R_W5_T4_140,0.562982456,JELLY,4,Chemical
R_W5_T4_90,0.596491228,KRAB,4,Chemical
R_W5_T4_114,0.599649123,KRAB,4,Chemical
R_W5_T4_116,0.616842105,KRAB,4,Chemical
R_W5_T4_78,0.543333333,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.680701754,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.624035088,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.625438596,RUDAWA,4,Chemical
R_W5_T4_113,0.610350877,RUDAWA,4,Chemical
R_W5_T4_134,0.612631579,RUDAWA,4,Chemical
R_W5_T4_79,0.596140351,SALTO,4,Chemical
R_W5_T4_84,0.608245614,SALTO,4,Chemical
R_W5_T4_137,0.581578947,SALTO,4,Chemical
R_W5_T5_11,0.51754386,ATOL,5,Chemical
R_W5_T5_13,0.533684211,ATOL,5,Chemical
R_W5_T5_69,0.585438596,ATOL,5,Chemical
R_W5_T5_10,0.514561404,DESIREE,5,Chemical
R_W5_T5_12,0.526491228,DESIREE,5,Chemical
R_W5_T5_48,0.550350877,DESIREE,5,Chemical
R_W5_T5_19,0.494035088,JELLY,5,Chemical
R_W5_T5_21,0.54754386,JELLY,5,Chemical
R_W5_T5_45,0.511929825,JELLY,5,Chemical
R_W5_T5_18,0.575087719,KRAB,5,Chemical
R_W5_T5_41,0.554210526,KRAB,5,Chemical
R_W5_T5_68,0.601052632,KRAB,5,Chemical
R_W5_T5_14,0.518421053,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.524736842,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.570877193,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.534035088,RUDAWA,5,Chemical
R_W5_T5_20,0.557017544,RUDAWA,5,Chemical
R_W5_T5_49,0.586491228,RUDAWA,5,Chemical
R_W5_T5_43,0.553859649,SALTO,5,Chemical
R_W5_T5_46,0.578245614,SALTO,5,Chemical
R_W5_T5_65,0.544561404,SALTO,5,Chemical
R_W5_T6_1,0.583508772,ATOL,6,Chemical
R_W5_T6_29,0.606842105,ATOL,6,Chemical
R_W5_T6_35,0.52754386,ATOL,6,Chemical
R_W5_T6_5,0.584561404,DESIREE,6,Chemical
R_W5_T6_25,0.550526316,DESIREE,6,Chemical
R_W5_T6_56,0.551578947,DESIREE,6,Chemical
R_W5_T6_33,0.488596491,JELLY,6,Chemical
R_W5_T6_51,0.545263158,JELLY,6,Chemical
R_W5_T6_55,0.513157895,JELLY,6,Chemical
R_W5_T6_22,0.569122807,KRAB,6,Chemical
R_W5_T6_23,0.596666667,KRAB,6,Chemical
R_W5_T6_62,0.561754386,KRAB,6,Chemical
R_W5_T6_4,0.645614035,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.589824561,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.576140351,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.575964912,RUDAWA,6,Chemical
R_W5_T6_54,0.544912281,RUDAWA,6,Chemical
R_W5_T6_61,0.570175439,RUDAWA,6,Chemical
R_W5_T6_6,0.592982456,SALTO,6,Chemical
R_W5_T6_32,0.589649123,SALTO,6,Chemical
R_W5_T6_50,0.669649123,SALTO,6,Chemical
R_W5_T2_147,0.78122807,ATOL,2,Biological
R_W5_T2_173,0.438596491,ATOL,2,Biological
R_W5_T2_196,0.541578947,ATOL,2,Biological
R_W5_T2_190,0.458245614,DESIREE,2,Biological
R_W5_T2_197,0.523684211,DESIREE,2,Biological
R_W5_T2_200,0.414035088,DESIREE,2,Biological
R_W5_T2_146,0.420350877,JELLY,2,Biological
R_W5_T2_171,0.427192982,JELLY,2,Biological
R_W5_T2_192,0.436666667,JELLY,2,Biological
R_W5_T2_193,0.545789474,KRAB,2,Biological
R_W5_T2_198,0.544035088,KRAB,2,Biological
R_W5_T2_203,0.510877193,KRAB,2,Biological
R_W5_T2_142,0.474561404,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.459122807,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.462631579,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.484035088,RUDAWA,2,Biological
R_W5_T2_170,0.472105263,RUDAWA,2,Biological
R_W5_T2_172,0.644736842,RUDAWA,2,Biological
R_W5_T2_145,0.429122807,SALTO,2,Biological
R_W5_T2_169,0.483333333,SALTO,2,Biological
R_W5_T2_175,0.443859649,SALTO,2,Biological
R_W5_T3_77,0.424210526,ATOL,3,Biological
R_W5_T3_125,0.523508772,ATOL,3,Biological
R_W5_T3_132,0.438245614,ATOL,3,Biological
R_W5_T3_74,0.452982456,DESIREE,3,Biological
R_W5_T3_92,0.491929825,DESIREE,3,Biological
R_W5_T3_103,0.502105263,DESIREE,3,Biological
R_W5_T3_71,0.439298246,JELLY,3,Biological
R_W5_T3_130,0.638070175,JELLY,3,Biological
R_W5_T3_133,0.447894737,JELLY,3,Biological
R_W5_T3_76,0.462280702,KRAB,3,Biological
R_W5_T3_124,0.477719298,KRAB,3,Biological
R_W5_T3_128,0.479122807,KRAB,3,Biological
R_W5_T3_98,0.462807018,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.432631579,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.55,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.405263158,RUDAWA,3,Biological
R_W5_T3_94,0.430701754,RUDAWA,3,Biological
R_W5_T3_129,0.460526316,RUDAWA,3,Biological
R_W5_T3_100,0.482280702,SALTO,3,Biological
R_W5_T3_104,0.478070175,SALTO,3,Biological
R_W5_T3_122,0.476315789,SALTO,3,Biological
R_W5_T4_87,0.494561404,ATOL,4,Chemical
R_W5_T4_91,0.469473684,ATOL,4,Chemical
R_W5_T4_139,0.477192982,ATOL,4,Chemical
R_W5_T4_81,0.465087719,DESIREE,4,Chemical
R_W5_T4_107,0.474561404,DESIREE,4,Chemical
R_W5_T4_115,0.49877193,DESIREE,4,Chemical
R_W5_T4_118,0.518596491,JELLY,4,Chemical
R_W5_T4_136,0.483508772,JELLY,4,Chemical
R_W5_T4_140,0.486140351,JELLY,4,Chemical
R_W5_T4_90,0.493333333,KRAB,4,Chemical
R_W5_T4_114,0.519473684,KRAB,4,Chemical
R_W5_T4_116,0.482982456,KRAB,4,Chemical
R_W5_T4_78,0.423684211,PASJA_POMORSKA,4,Chemical
R_W5_T4_109,0.583684211,PASJA_POMORSKA,4,Chemical
R_W5_T4_110,0.500175439,PASJA_POMORSKA,4,Chemical
R_W5_T4_85,0.503157895,RUDAWA,4,Chemical
R_W5_T4_113,0.533508772,RUDAWA,4,Chemical
R_W5_T4_134,0.45,RUDAWA,4,Chemical
R_W5_T4_79,0.471754386,SALTO,4,Chemical
R_W5_T4_84,0.469122807,SALTO,4,Chemical
R_W5_T4_137,0.461929825,SALTO,4,Chemical
R_W5_T5_11,0.512982456,ATOL,5,Chemical
R_W5_T5_13,0.454035088,ATOL,5,Chemical
R_W5_T5_69,0.476140351,ATOL,5,Chemical
R_W5_T5_10,0.492105263,DESIREE,5,Chemical
R_W5_T5_12,0.49877193,DESIREE,5,Chemical
R_W5_T5_48,0.480701754,DESIREE,5,Chemical
R_W5_T5_19,0.462982456,JELLY,5,Chemical
R_W5_T5_21,0.461052632,JELLY,5,Chemical
R_W5_T5_45,0.423684211,JELLY,5,Chemical
R_W5_T5_18,0.434736842,KRAB,5,Chemical
R_W5_T5_41,0.425964912,KRAB,5,Chemical
R_W5_T5_68,0.486666667,KRAB,5,Chemical
R_W5_T5_14,0.487719298,PASJA_POMORSKA,5,Chemical
R_W5_T5_37,0.453684211,PASJA_POMORSKA,5,Chemical
R_W5_T5_39,0.439649123,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.477017544,RUDAWA,5,Chemical
R_W5_T5_20,0.428245614,RUDAWA,5,Chemical
R_W5_T5_49,0.494035088,RUDAWA,5,Chemical
R_W5_T5_43,0.44,SALTO,5,Chemical
R_W5_T5_46,0.461578947,SALTO,5,Chemical
R_W5_T5_65,0.394210526,SALTO,5,Chemical
R_W5_T6_1,0.472982456,ATOL,6,Chemical
R_W5_T6_29,0.488245614,ATOL,6,Chemical
R_W5_T6_35,0.417894737,ATOL,6,Chemical
R_W5_T6_5,0.54122807,DESIREE,6,Chemical
R_W5_T6_25,0.513859649,DESIREE,6,Chemical
R_W5_T6_56,0.531929825,DESIREE,6,Chemical
R_W5_T6_33,0.474912281,JELLY,6,Chemical
R_W5_T6_51,0.517368421,JELLY,6,Chemical
R_W5_T6_55,0.520526316,JELLY,6,Chemical
R_W5_T6_22,0.498245614,KRAB,6,Chemical
R_W5_T6_23,0.467368421,KRAB,6,Chemical
R_W5_T6_62,0.501578947,KRAB,6,Chemical
R_W5_T6_4,0.665789474,PASJA_POMORSKA,6,Chemical
R_W5_T6_24,0.484736842,PASJA_POMORSKA,6,Chemical
R_W5_T6_57,0.493333333,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.554035088,RUDAWA,6,Chemical
R_W5_T6_54,0.534210526,RUDAWA,6,Chemical
R_W5_T6_61,0.507192982,RUDAWA,6,Chemical
R_W5_T6_6,0.458596491,SALTO,6,Chemical
R_W5_T6_32,0.487368421,SALTO,6,Chemical
R_W5_T6_50,0.595438596,SALTO,6,Chemical
R_W5_T2_147,0.782280702,ATOL,2,Biological
R_W5_T2_173,0.444561404,ATOL,2,Biological
R_W5_T2_196,0.514210526,ATOL,2,Biological
R_W5_T2_190,0.449122807,DESIREE,2,Biological
R_W5_T2_197,0.516491228,DESIREE,2,Biological
R_W5_T2_200,0.480877193,DESIREE,2,Biological
R_W5_T2_146,0.392807018,JELLY,2,Biological
R_W5_T2_171,0.433859649,JELLY,2,Biological
R_W5_T2_192,0.463859649,JELLY,2,Biological
R_W5_T2_193,0.458596491,KRAB,2,Biological
R_W5_T2_198,0.512982456,KRAB,2,Biological
R_W5_T2_203,0.510175439,KRAB,2,Biological
R_W5_T2_142,0.480526316,PASJA_POMORSKA,2,Biological
R_W5_T2_164,0.476666667,PASJA_POMORSKA,2,Biological
R_W5_T2_191,0.461929825,PASJA_POMORSKA,2,Biological
R_W5_T2_143,0.477192982,RUDAWA,2,Biological
R_W5_T2_170,0.476140351,RUDAWA,2,Biological
R_W5_T2_172,0.627894737,RUDAWA,2,Biological
R_W5_T2_145,0.450877193,SALTO,2,Biological
R_W5_T2_169,0.487894737,SALTO,2,Biological
R_W5_T2_175,0.424561404,SALTO,2,Biological
R_W5_T3_77,0.446666667,ATOL,3,Biological
R_W5_T3_125,0.469122807,ATOL,3,Biological
R_W5_T3_132,0.46245614,ATOL,3,Biological
R_W5_T3_74,0.431052632,DESIREE,3,Biological
R_W5_T3_92,0.475263158,DESIREE,3,Biological
R_W5_T3_103,0.445614035,DESIREE,3,Biological
R_W5_T3_71,0.446842105,JELLY,3,Biological
R_W5_T3_130,0.648245614,JELLY,3,Biological
R_W5_T3_133,0.480526316,JELLY,3,Biological
R_W5_T3_76,0.445789474,KRAB,3,Biological
R_W5_T3_124,0.46877193,KRAB,3,Biological
R_W5_T3_128,0.462631579,KRAB,3,Biological
R_W5_T3_98,0.450175439,PASJA_POMORSKA,3,Biological
R_W5_T3_101,0.484385965,PASJA_POMORSKA,3,Biological
R_W5_T3_121,0.459122807,PASJA_POMORSKA,3,Biological
R_W5_T3_72,0.428421053,RUDAWA,3,Biological
